region	chr	midPos	Nsites
(38998,39497)(39000,39499)(39000,39500)	Mt	39250	501	0.105722
(39098,39597)(39100,39599)(39100,39600)	Mt	39350	501	0.097178
(39198,39697)(39200,39699)(39200,39700)	Mt	39450	501	0.090164
(39298,39797)(39300,39799)(39300,39800)	Mt	39550	501	0.092326
(39398,39897)(39400,39899)(39400,39900)	Mt	39650	501	0.098674
(39498,39997)(39500,39999)(39500,40000)	Mt	39750	501	0.103064
(39598,40097)(39600,40099)(39600,40100)	Mt	39850	501	0.116638
(39698,40197)(39700,40199)(39700,40200)	Mt	39950	501	0.125595
(39798,40297)(39800,40299)(39800,40300)	Mt	40050	501	0.125509
(39898,40397)(39900,40399)(39900,40400)	Mt	40150	501	0.128852
(39998,40497)(40000,40499)(40000,40500)	Mt	40250	501	0.122136
(40098,40597)(40100,40599)(40100,40600)	Mt	40350	501	0.110083
(40198,40697)(40200,40699)(40200,40700)	Mt	40450	501	0.105227
(40298,40797)(40300,40799)(40300,40800)	Mt	40550	501	0.099392
(40398,40897)(40400,40899)(40400,40900)	Mt	40650	501	0.100563
(40498,40997)(40500,40999)(40500,41000)	Mt	40750	501	0.101373
(40598,41097)(40600,41099)(40600,41100)	Mt	40850	501	0.103544
(40698,41197)(40700,41199)(40700,41200)	Mt	40950	501	0.108473
(40798,41297)(40800,41299)(40800,41300)	Mt	41050	501	0.113050
(40898,41397)(40900,41399)(40900,41400)	Mt	41150	501	0.109196
(40998,41497)(41000,41499)(41000,41500)	Mt	41250	501	0.107780
(41098,41597)(41100,41599)(41100,41600)	Mt	41350	501	0.109955
(41198,41697)(41200,41699)(41200,41700)	Mt	41450	501	0.102165
(41298,41797)(41300,41799)(41300,41800)	Mt	41550	501	0.104181
(41398,41897)(41400,41899)(41400,41900)	Mt	41650	501	0.103324
(41498,41997)(41500,41999)(41500,42000)	Mt	41750	501	0.103294
(41598,42097)(41600,42099)(41600,42100)	Mt	41850	501	0.103550
(41698,42197)(41700,42199)(41700,42200)	Mt	41950	501	0.104346
(41798,42297)(41800,42299)(41800,42300)	Mt	42050	501	0.099721
(41898,42397)(41900,42399)(41900,42400)	Mt	42150	501	0.100344
(41998,42497)(42000,42499)(42000,42500)	Mt	42250	501	0.100441
(42098,42597)(42100,42599)(42100,42600)	Mt	42350	501	0.100725
(42198,42697)(42200,42699)(42200,42700)	Mt	42450	501	0.100268
(42298,42797)(42300,42799)(42300,42800)	Mt	42550	501	0.108725
(42398,42897)(42400,42899)(42400,42900)	Mt	42650	501	0.108385
(42498,42997)(42500,42999)(42500,43000)	Mt	42750	501	0.101751
(42598,43097)(42600,43099)(42600,43100)	Mt	42850	501	0.102340
(42698,43197)(42700,43199)(42700,43200)	Mt	42950	501	0.107630
(42798,43297)(42800,43299)(42800,43300)	Mt	43050	501	0.100938
(42898,43397)(42900,43399)(42900,43400)	Mt	43150	501	0.107147
(42998,43497)(43000,43499)(43000,43500)	Mt	43250	501	0.113051
(43098,43597)(43100,43599)(43100,43600)	Mt	43350	501	0.112524
(43198,43697)(43200,43699)(43200,43700)	Mt	43450	501	0.102438
(43298,43797)(43300,43799)(43300,43800)	Mt	43550	501	0.109741
(43398,43897)(43400,43899)(43400,43900)	Mt	43650	501	0.098115
(43498,43997)(43500,43999)(43500,44000)	Mt	43750	501	0.094543
(43598,44097)(43600,44099)(43600,44100)	Mt	43850	501	0.100229
(43698,44197)(43700,44199)(43700,44200)	Mt	43950	501	0.114903
(43798,44297)(43800,44299)(43800,44300)	Mt	44050	501	0.109387
(43898,44397)(43900,44399)(43900,44400)	Mt	44150	501	0.109433
(43998,44497)(44000,44499)(44000,44500)	Mt	44250	501	0.118876
(44098,44597)(44100,44599)(44100,44600)	Mt	44350	501	0.109556
(44198,44697)(44200,44699)(44200,44700)	Mt	44450	501	0.106358
(44298,44797)(44300,44799)(44300,44800)	Mt	44550	501	0.104356
(44398,44897)(44400,44899)(44400,44900)	Mt	44650	501	0.109901
(44498,44997)(44500,44999)(44500,45000)	Mt	44750	501	0.110392
(44598,45097)(44600,45099)(44600,45100)	Mt	44850	501	0.114286
(44698,45197)(44700,45199)(44700,45200)	Mt	44950	501	0.113303
(44798,45297)(44800,45299)(44800,45300)	Mt	45050	501	0.111375
(44898,45397)(44900,45399)(44900,45400)	Mt	45150	501	0.108342
(44998,45497)(45000,45499)(45000,45500)	Mt	45250	501	0.103503
(45098,45597)(45100,45599)(45100,45600)	Mt	45350	501	0.095785
(45198,45697)(45200,45699)(45200,45700)	Mt	45450	501	0.090589
(45298,45797)(45300,45799)(45300,45800)	Mt	45550	501	0.087994
(45398,45897)(45400,45899)(45400,45900)	Mt	45650	501	0.086027
(45498,45997)(45500,45999)(45500,46000)	Mt	45750	501	0.083834
(45598,46097)(45600,46099)(45600,46100)	Mt	45850	501	0.087017
(45698,46197)(45700,46199)(45700,46200)	Mt	45950	501	0.086741
(45798,46297)(45800,46299)(45800,46300)	Mt	46050	501	0.095228
(45898,46397)(45900,46399)(45900,46400)	Mt	46150	501	0.099414
(45998,46497)(46000,46499)(46000,46500)	Mt	46250	501	0.104386
(46098,46597)(46100,46599)(46100,46600)	Mt	46350	501	0.108642
(46198,46697)(46200,46699)(46200,46700)	Mt	46450	501	0.107640
(46298,46797)(46300,46799)(46300,46800)	Mt	46550	501	0.109393
(46398,46897)(46400,46899)(46400,46900)	Mt	46650	501	0.104303
(46498,46997)(46500,46999)(46500,47000)	Mt	46750	501	0.100991
(46598,47097)(46600,47099)(46600,47100)	Mt	46850	501	0.112175
(46698,47197)(46700,47199)(46700,47200)	Mt	46950	501	0.116489
(46798,47297)(46800,47299)(46800,47300)	Mt	47050	501	0.108378
(46898,47397)(46900,47399)(46900,47400)	Mt	47150	501	0.121924
(46998,47497)(47000,47499)(47000,47500)	Mt	47250	501	0.130430
(47098,47597)(47100,47599)(47100,47600)	Mt	47350	501	0.117908
(47198,47697)(47200,47699)(47200,47700)	Mt	47450	501	0.120675
(47298,47797)(47300,47799)(47300,47800)	Mt	47550	501	0.120868
(47398,47897)(47400,47899)(47400,47900)	Mt	47650	501	0.112743
(47498,47997)(47500,47999)(47500,48000)	Mt	47750	501	0.099148
(47598,48097)(47600,48099)(47600,48100)	Mt	47850	501	0.106017
(47698,48197)(47700,48199)(47700,48200)	Mt	47950	501	0.094463
(47798,48297)(47800,48299)(47800,48300)	Mt	48050	501	0.095629
(47898,48397)(47900,48399)(47900,48400)	Mt	48150	501	0.094546
(47998,48497)(48000,48499)(48000,48500)	Mt	48250	501	0.092636
(48098,48597)(48100,48599)(48100,48600)	Mt	48350	501	0.096779
(48198,48697)(48200,48699)(48200,48700)	Mt	48450	501	0.107042
(48298,48797)(48300,48799)(48300,48800)	Mt	48550	501	0.111271
(48398,48897)(48400,48899)(48400,48900)	Mt	48650	501	0.106660
(48498,48997)(48500,48999)(48500,49000)	Mt	48750	501	0.115074
(48598,49097)(48600,49099)(48600,49100)	Mt	48850	501	0.102361
(48698,49197)(48700,49199)(48700,49200)	Mt	48950	501	0.098754
(48798,49297)(48800,49299)(48800,49300)	Mt	49050	501	0.099738
(48898,49397)(48900,49399)(48900,49400)	Mt	49150	501	0.101706
(48998,49497)(49000,49499)(49000,49500)	Mt	49250	501	0.097833
(49098,49597)(49100,49599)(49100,49600)	Mt	49350	501	0.103805
(49198,49697)(49200,49699)(49200,49700)	Mt	49450	501	0.095937
(49298,49797)(49300,49799)(49300,49800)	Mt	49550	501	0.085381
(49398,49897)(49400,49899)(49400,49900)	Mt	49650	501	0.088454
(49498,49997)(49500,49999)(49500,50000)	Mt	49750	501	0.090346
(49598,50097)(49600,50099)(49600,50100)	Mt	49850	501	0.082929
(49698,50197)(49700,50199)(49700,50200)	Mt	49950	501	0.097695
(49798,50297)(49800,50299)(49800,50300)	Mt	50050	501	0.108546
(49898,50397)(49900,50399)(49900,50400)	Mt	50150	501	0.106599
(49998,50497)(50000,50499)(50000,50500)	Mt	50250	501	0.109280
(50098,50597)(50100,50599)(50100,50600)	Mt	50350	501	0.119082
(50198,50697)(50200,50699)(50200,50700)	Mt	50450	501	0.116100
(50298,50797)(50300,50799)(50300,50800)	Mt	50550	501	0.121135
(50398,50897)(50400,50899)(50400,50900)	Mt	50650	501	0.131622
(50498,50997)(50500,50999)(50500,51000)	Mt	50750	501	0.121673
(50598,51097)(50600,51099)(50600,51100)	Mt	50850	501	0.123506
(50698,51197)(50700,51199)(50700,51200)	Mt	50950	501	0.126788
(50798,51297)(50800,51299)(50800,51300)	Mt	51050	501	0.117473
(50898,51397)(50900,51399)(50900,51400)	Mt	51150	501	0.106849
(50998,51497)(51000,51499)(51000,51500)	Mt	51250	501	0.113696
(51098,51597)(51100,51599)(51100,51600)	Mt	51350	501	0.105516
(51198,51697)(51200,51699)(51200,51700)	Mt	51450	501	0.099122
(51298,51797)(51300,51799)(51300,51800)	Mt	51550	501	0.094656
(51398,51897)(51400,51899)(51400,51900)	Mt	51650	501	0.089406
(51498,51997)(51500,51999)(51500,52000)	Mt	51750	501	0.090414
(51598,52097)(51600,52099)(51600,52100)	Mt	51850	501	0.096933
(51698,52197)(51700,52199)(51700,52200)	Mt	51950	501	0.095954
(51798,52297)(51800,52299)(51800,52300)	Mt	52050	501	0.104542
(51898,52397)(51900,52399)(51900,52400)	Mt	52150	501	0.115929
(51998,52497)(52000,52499)(52000,52500)	Mt	52250	501	0.116339
(52098,52597)(52100,52599)(52100,52600)	Mt	52350	501	0.110574
(52198,52697)(52200,52699)(52200,52700)	Mt	52450	501	0.140266
(52298,52797)(52300,52799)(52300,52800)	Mt	52550	501	0.124098
(52398,52897)(52400,52899)(52400,52900)	Mt	52650	501	0.121575
(52498,52997)(52500,52999)(52500,53000)	Mt	52750	501	0.129823
(52598,53097)(52600,53099)(52600,53100)	Mt	52850	501	0.131086
(52698,53197)(52700,53199)(52700,53200)	Mt	52950	501	0.133882
(52798,53297)(52800,53299)(52800,53300)	Mt	53050	501	0.144135
(52898,53397)(52900,53399)(52900,53400)	Mt	53150	501	0.144460
(52998,53497)(53000,53499)(53000,53500)	Mt	53250	501	0.142125
(53098,53597)(53100,53599)(53100,53600)	Mt	53350	501	0.141690
(53198,53697)(53200,53699)(53200,53700)	Mt	53450	501	0.141506
(53298,53797)(53300,53799)(53300,53800)	Mt	53550	501	0.133316
(53398,53897)(53400,53899)(53400,53900)	Mt	53650	501	0.133407
(53498,53997)(53500,53999)(53500,54000)	Mt	53750	501	0.132373
(53598,54097)(53600,54099)(53600,54100)	Mt	53850	501	0.134595
(53698,54197)(53700,54199)(53700,54200)	Mt	53950	501	0.133553
(53798,54297)(53800,54299)(53800,54300)	Mt	54050	501	0.134342
(53898,54397)(53900,54399)(53900,54400)	Mt	54150	501	0.133601
(53998,54497)(54000,54499)(54000,54500)	Mt	54250	501	0.133908
(54098,54597)(54100,54599)(54100,54600)	Mt	54350	501	0.192652
(54198,54697)(54200,54699)(54200,54700)	Mt	54450	501	0.199502
(54298,54797)(54300,54799)(54300,54800)	Mt	54550	501	0.194716
(54398,54897)(54400,54899)(54400,54900)	Mt	54650	501	0.196249
(54498,54997)(54500,54999)(54500,55000)	Mt	54750	501	0.195732
(54598,55097)(54600,55099)(54600,55100)	Mt	54850	501	0.137611
(54698,55197)(54700,55199)(54700,55200)	Mt	54950	501	0.140676
(54798,55297)(54800,55299)(54800,55300)	Mt	55050	501	0.131906
(54898,55397)(54900,55399)(54900,55400)	Mt	55150	501	0.135690
(54998,55497)(55000,55499)(55000,55500)	Mt	55250	501	0.203356
(55098,55597)(55100,55599)(55100,55600)	Mt	55350	501	0.202732
(55198,55697)(55200,55699)(55200,55700)	Mt	55450	501	0.203409
(55298,55797)(55300,55799)(55300,55800)	Mt	55550	501	0.203571
(55398,55897)(55400,55899)(55400,55900)	Mt	55650	501	0.203791
(55498,55997)(55500,55999)(55500,56000)	Mt	55750	501	0.139215
(55598,56097)(55600,56099)(55600,56100)	Mt	55850	501	0.142754
(55698,56197)(55700,56199)(55700,56200)	Mt	55950	501	0.143581
(55798,56297)(55800,56299)(55800,56300)	Mt	56050	501	0.144030
(55898,56397)(55900,56399)(55900,56400)	Mt	56150	501	0.138341
(55998,56497)(56000,56499)(56000,56500)	Mt	56250	501	0.132186
(56098,56597)(56100,56599)(56100,56600)	Mt	56350	501	0.135897
(56198,56697)(56200,56699)(56200,56700)	Mt	56450	501	0.137318
(56298,56797)(56300,56799)(56300,56800)	Mt	56550	501	0.137584
(56398,56897)(56400,56899)(56400,56900)	Mt	56650	501	0.137632
(56498,56997)(56500,56999)(56500,57000)	Mt	56750	501	0.177169
(56598,57097)(56600,57099)(56600,57100)	Mt	56850	501	0.182555
(56698,57197)(56700,57199)(56700,57200)	Mt	56950	501	0.185246
(56798,57297)(56800,57299)(56800,57300)	Mt	57050	501	0.181129
(56898,57397)(56900,57399)(56900,57400)	Mt	57150	501	0.183624
(56998,57497)(57000,57499)(57000,57500)	Mt	57250	501	0.134152
(57098,57597)(57100,57599)(57100,57600)	Mt	57350	501	0.163207
(57198,57697)(57200,57699)(57200,57700)	Mt	57450	501	0.161786
(57298,57797)(57300,57799)(57300,57800)	Mt	57550	501	0.163155
(57398,57897)(57400,57899)(57400,57900)	Mt	57650	501	0.159824
(57498,57997)(57500,57999)(57500,58000)	Mt	57750	501	0.158833
(57598,58097)(57600,58099)(57600,58100)	Mt	57850	501	0.137053
(57698,58197)(57700,58199)(57700,58200)	Mt	57950	501	0.133101
(57798,58297)(57800,58299)(57800,58300)	Mt	58050	501	0.136443
(57898,58397)(57900,58399)(57900,58400)	Mt	58150	501	0.215737
(57998,58497)(58000,58499)(58000,58500)	Mt	58250	501	0.217928
(58098,58597)(58100,58599)(58100,58600)	Mt	58350	501	0.221609
(58198,58697)(58200,58699)(58200,58700)	Mt	58450	501	0.226503
(58298,58797)(58300,58799)(58300,58800)	Mt	58550	501	0.227721
(58398,58897)(58400,58899)(58400,58900)	Mt	58650	501	0.127082
(58498,58997)(58500,58999)(58500,59000)	Mt	58750	501	0.133650
(58598,59097)(58600,59099)(58600,59100)	Mt	58850	501	0.199111
(58698,59197)(58700,59199)(58700,59200)	Mt	58950	501	0.199453
(58798,59297)(58800,59299)(58800,59300)	Mt	59050	501	0.283976
(58898,59397)(58900,59399)(58900,59400)	Mt	59150	501	0.267879
(58998,59497)(59000,59499)(59000,59500)	Mt	59250	501	0.264161
(59098,59597)(59100,59599)(59100,59600)	Mt	59350	501	0.248313
(59198,59697)(59200,59699)(59200,59700)	Mt	59450	501	0.247461
(59298,59797)(59300,59799)(59300,59800)	Mt	59550	501	0.141759
(59398,59897)(59400,59899)(59400,59900)	Mt	59650	501	0.137114
(59498,59997)(59500,59999)(59500,60000)	Mt	59750	501	0.137214
(59598,60097)(59600,60099)(59600,60100)	Mt	59850	501	0.137127
(59698,60197)(59700,60199)(59700,60200)	Mt	59950	501	0.135190
(59798,60297)(59800,60299)(59800,60300)	Mt	60050	501	0.137845
(59898,60397)(59900,60399)(59900,60400)	Mt	60150	501	0.142172
(59998,60497)(60000,60499)(60000,60500)	Mt	60250	501	0.142021
(60098,60597)(60100,60599)(60100,60600)	Mt	60350	501	0.144962
(60198,60697)(60200,60699)(60200,60700)	Mt	60450	501	0.148730
(60298,60797)(60300,60799)(60300,60800)	Mt	60550	501	0.145989
(60398,60897)(60400,60899)(60400,60900)	Mt	60650	501	0.143830
(60498,60997)(60500,60999)(60500,61000)	Mt	60750	501	0.145617
(60598,61097)(60600,61099)(60600,61100)	Mt	60850	501	0.143657
(60698,61197)(60700,61199)(60700,61200)	Mt	60950	501	0.144104
(60798,61297)(60800,61299)(60800,61300)	Mt	61050	501	0.140891
(60898,61397)(60900,61399)(60900,61400)	Mt	61150	501	0.144111
(60998,61497)(61000,61499)(61000,61500)	Mt	61250	501	0.143361
(61098,61597)(61100,61599)(61100,61600)	Mt	61350	501	0.144252
(61198,61697)(61200,61699)(61200,61700)	Mt	61450	501	0.136184
(61298,61797)(61300,61799)(61300,61800)	Mt	61550	501	0.139448
(61398,61897)(61400,61899)(61400,61900)	Mt	61650	501	0.141701
(61498,61997)(61500,61999)(61500,62000)	Mt	61750	501	0.178672
(61598,62097)(61600,62099)(61600,62100)	Mt	61850	501	0.177273
(61698,62197)(61700,62199)(61700,62200)	Mt	61950	501	0.176200
(61798,62297)(61800,62299)(61800,62300)	Mt	62050	501	0.177227
(61898,62397)(61900,62399)(61900,62400)	Mt	62150	501	0.180611
(61998,62497)(62000,62499)(62000,62500)	Mt	62250	501	0.137085
(62098,62597)(62100,62599)(62100,62600)	Mt	62350	501	0.137993
(62198,62697)(62200,62699)(62200,62700)	Mt	62450	501	0.142938
(62298,62797)(62300,62799)(62300,62800)	Mt	62550	501	0.143286
(62398,62897)(62400,62899)(62400,62900)	Mt	62650	501	0.145092
(62498,62997)(62500,62999)(62500,63000)	Mt	62750	501	0.214577
(62598,63097)(62600,63099)(62600,63100)	Mt	62850	501	0.252367
(62698,63197)(62700,63199)(62700,63200)	Mt	62950	501	0.256547
(62798,63297)(62800,63299)(62800,63300)	Mt	63050	501	0.257095
(62898,63397)(62900,63399)(62900,63400)	Mt	63150	501	0.250242
(62998,63497)(63000,63499)(63000,63500)	Mt	63250	501	0.215519
(63098,63597)(63100,63599)(63100,63600)	Mt	63350	501	0.134121
(63198,63697)(63200,63699)(63200,63700)	Mt	63450	501	0.131519
(63298,63797)(63300,63799)(63300,63800)	Mt	63550	501	0.131783
(63398,63897)(63400,63899)(63400,63900)	Mt	63650	501	0.125960
(63498,63997)(63500,63999)(63500,64000)	Mt	63750	501	0.124502
(63598,64097)(63600,64099)(63600,64100)	Mt	63850	501	0.103247
(63698,64197)(63700,64199)(63700,64200)	Mt	63950	501	0.088825
(63798,64297)(63800,64299)(63800,64300)	Mt	64050	501	0.088067
(63898,64397)(63900,64399)(63900,64400)	Mt	64150	501	0.091087
(63998,64497)(64000,64499)(64000,64500)	Mt	64250	501	0.099072
(64098,64597)(64100,64599)(64100,64600)	Mt	64350	501	0.101268
(64198,64697)(64200,64699)(64200,64700)	Mt	64450	501	0.112040
(64298,64797)(64300,64799)(64300,64800)	Mt	64550	501	0.116000
(64398,64897)(64400,64899)(64400,64900)	Mt	64650	501	0.110074
(64498,64997)(64500,64999)(64500,65000)	Mt	64750	501	0.115671
(64598,65097)(64600,65099)(64600,65100)	Mt	64850	501	0.114497
(64698,65197)(64700,65199)(64700,65200)	Mt	64950	501	0.107337
(64798,65297)(64800,65299)(64800,65300)	Mt	65050	501	0.114546
(64898,65397)(64900,65399)(64900,65400)	Mt	65150	501	0.119589
(64998,65497)(65000,65499)(65000,65500)	Mt	65250	501	0.113232
(65098,65597)(65100,65599)(65100,65600)	Mt	65350	501	0.112860
(65198,65697)(65200,65699)(65200,65700)	Mt	65450	501	0.118836
(65298,65797)(65300,65799)(65300,65800)	Mt	65550	501	0.115511
(65398,65897)(65400,65899)(65400,65900)	Mt	65650	501	0.116062
(65498,65997)(65500,65999)(65500,66000)	Mt	65750	501	0.124778
(65598,66097)(65600,66099)(65600,66100)	Mt	65850	501	0.124976
(65698,66197)(65700,66199)(65700,66200)	Mt	65950	501	0.115010
(65798,66297)(65800,66299)(65800,66300)	Mt	66050	501	0.114811
(65898,66397)(65900,66399)(65900,66400)	Mt	66150	501	0.112160
(65998,66497)(66000,66499)(66000,66500)	Mt	66250	501	0.102939
(66098,66597)(66100,66599)(66100,66600)	Mt	66350	501	0.098180
(66198,66697)(66200,66699)(66200,66700)	Mt	66450	501	0.105542
(66298,66797)(66300,66799)(66300,66800)	Mt	66550	501	0.097134
(66398,66897)(66400,66899)(66400,66900)	Mt	66650	501	0.100155
(66498,66997)(66500,66999)(66500,67000)	Mt	66750	501	0.099186
(66598,67097)(66600,67099)(66600,67100)	Mt	66850	501	0.101853
(66698,67197)(66700,67199)(66700,67200)	Mt	66950	501	0.098187
(66798,67297)(66800,67299)(66800,67300)	Mt	67050	501	0.103883
(66898,67397)(66900,67399)(66900,67400)	Mt	67150	501	0.105548
(66998,67497)(67000,67499)(67000,67500)	Mt	67250	501	0.103093
(67098,67597)(67100,67599)(67100,67600)	Mt	67350	501	0.110773
(67198,67697)(67200,67699)(67200,67700)	Mt	67450	501	0.113553
(67298,67797)(67300,67799)(67300,67800)	Mt	67550	501	0.109928
(67398,67897)(67400,67899)(67400,67900)	Mt	67650	501	0.109759
(67498,67997)(67500,67999)(67500,68000)	Mt	67750	501	0.110637
(67598,68097)(67600,68099)(67600,68100)	Mt	67850	501	0.103035
(67698,68197)(67700,68199)(67700,68200)	Mt	67950	501	0.095553
(67798,68297)(67800,68299)(67800,68300)	Mt	68050	501	0.099685
(67898,68397)(67900,68399)(67900,68400)	Mt	68150	501	0.094673
(67998,68497)(68000,68499)(68000,68500)	Mt	68250	501	0.095549
(68098,68597)(68100,68599)(68100,68600)	Mt	68350	501	0.100755
(68198,68697)(68200,68699)(68200,68700)	Mt	68450	501	0.106194
(68298,68797)(68300,68799)(68300,68800)	Mt	68550	501	0.102812
(68398,68897)(68400,68899)(68400,68900)	Mt	68650	501	0.109348
(68498,68997)(68500,68999)(68500,69000)	Mt	68750	501	0.118213
(68598,69097)(68600,69099)(68600,69100)	Mt	68850	501	0.121138
(68698,69197)(68700,69199)(68700,69200)	Mt	68950	501	0.127113
(68798,69297)(68800,69299)(68800,69300)	Mt	69050	501	0.131383
(68898,69397)(68900,69399)(68900,69400)	Mt	69150	501	0.129165
(68998,69497)(69000,69499)(69000,69500)	Mt	69250	501	0.121259
(69098,69597)(69100,69599)(69100,69600)	Mt	69350	501	0.117425
(69198,69697)(69200,69699)(69200,69700)	Mt	69450	501	0.115188
(69298,69797)(69300,69799)(69300,69800)	Mt	69550	501	0.111537
(69398,69897)(69400,69899)(69400,69900)	Mt	69650	501	0.116873
(69498,69997)(69500,69999)(69500,70000)	Mt	69750	501	0.115704
(69598,70097)(69600,70099)(69600,70100)	Mt	69850	501	0.118824
(69698,70197)(69700,70199)(69700,70200)	Mt	69950	501	0.111105
(69798,70297)(69800,70299)(69800,70300)	Mt	70050	501	0.115488
(69898,70397)(69900,70399)(69900,70400)	Mt	70150	501	0.105686
(69998,70497)(70000,70499)(70000,70500)	Mt	70250	501	0.105780
(70098,70597)(70100,70599)(70100,70600)	Mt	70350	501	0.099886
(70198,70697)(70200,70699)(70200,70700)	Mt	70450	501	0.105579
(70298,70797)(70300,70799)(70300,70800)	Mt	70550	501	0.099350
(70398,70897)(70400,70899)(70400,70900)	Mt	70650	501	0.103028
(70498,70997)(70500,70999)(70500,71000)	Mt	70750	501	0.101380
(70598,71097)(70600,71099)(70600,71100)	Mt	70850	501	0.100546
(70698,71197)(70700,71199)(70700,71200)	Mt	70950	501	0.095538
(70798,71297)(70800,71299)(70800,71300)	Mt	71050	501	0.106651
(70898,71397)(70900,71399)(70900,71400)	Mt	71150	501	0.112687
(70998,71497)(71000,71499)(71000,71500)	Mt	71250	501	0.120463
(71098,71597)(71100,71599)(71100,71600)	Mt	71350	501	0.130140
(71198,71697)(71200,71699)(71200,71700)	Mt	71450	501	0.130435
(71298,71797)(71300,71799)(71300,71800)	Mt	71550	501	0.124191
(71398,71897)(71400,71899)(71400,71900)	Mt	71650	501	0.112552
(71498,71997)(71500,71999)(71500,72000)	Mt	71750	501	0.102321
(71598,72097)(71600,72099)(71600,72100)	Mt	71850	501	0.093612
(71698,72197)(71700,72199)(71700,72200)	Mt	71950	501	0.096421
(71798,72297)(71800,72299)(71800,72300)	Mt	72050	501	0.090156
(71898,72397)(71900,72399)(71900,72400)	Mt	72150	501	0.102415
(71998,72497)(72000,72499)(72000,72500)	Mt	72250	501	0.100074
(72098,72597)(72100,72599)(72100,72600)	Mt	72350	501	0.096750
(72198,72697)(72200,72699)(72200,72700)	Mt	72450	501	0.097108
(72298,72797)(72300,72799)(72300,72800)	Mt	72550	501	0.099908
(72398,72897)(72400,72899)(72400,72900)	Mt	72650	501	0.107684
(72498,72997)(72500,72999)(72500,73000)	Mt	72750	501	0.109191
(72598,73097)(72600,73099)(72600,73100)	Mt	72850	501	0.111755
(72698,73197)(72700,73199)(72700,73200)	Mt	72950	501	0.105776
(72798,73297)(72800,73299)(72800,73300)	Mt	73050	501	0.106949
(72898,73397)(72900,73399)(72900,73400)	Mt	73150	501	0.094255
(72998,73497)(73000,73499)(73000,73500)	Mt	73250	501	0.093879
(73098,73597)(73100,73599)(73100,73600)	Mt	73350	501	0.088781
(73198,73697)(73200,73699)(73200,73700)	Mt	73450	501	0.093074
(73298,73797)(73300,73799)(73300,73800)	Mt	73550	501	0.093394
(73398,73897)(73400,73899)(73400,73900)	Mt	73650	501	0.091819
(73498,73997)(73500,73999)(73500,74000)	Mt	73750	501	0.086216
(73598,74097)(73600,74099)(73600,74100)	Mt	73850	501	0.092337
(73698,74197)(73700,74199)(73700,74200)	Mt	73950	501	0.096970
(73798,74297)(73800,74299)(73800,74300)	Mt	74050	501	0.095389
