#Chromo	Pos	Watterson	Pairwise	thetaSingleton	thetaH	thetaL
J02459.1	392	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	393	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	394	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	395	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	396	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	397	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	398	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	399	-23.811676	-23.362530	-28.549761	-23.364868	-23.363699
J02459.1	400	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	401	-32.550964	-33.103996	-31.525061	-35.263679	-33.687965
J02459.1	402	-33.244114	-33.812332	-32.218216	-35.990684	-34.398216
J02459.1	403	-9.475842	-9.023716	-25.747913	-9.023717	-9.023717
J02459.1	404	-33.244114	-33.812332	-32.218216	-35.990684	-34.398216
J02459.1	405	-33.244114	-33.812332	-32.218216	-35.990684	-34.398216
J02459.1	406	-33.244114	-33.812332	-32.218216	-35.990684	-34.398216
J02459.1	407	-33.244114	-33.812332	-32.218216	-35.990684	-34.398216
J02459.1	408	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	409	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	410	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	411	-30.008602	-29.883440	-29.917969	-30.145151	-30.005758
J02459.1	412	-inf	-40.163765	-inf	-40.163750	-40.163757
J02459.1	413	-30.008602	-29.883440	-29.917969	-30.145151	-30.005758
J02459.1	414	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	415	-33.970051	-34.513126	-32.911373	-36.700821	-35.099953
J02459.1	416	-12.799773	-12.347650	-26.412649	-12.347653	-12.347652
J02459.1	417	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	418	-34.641220	-35.210114	-33.604526	-37.402546	-35.797420
J02459.1	419	-35.378818	-35.905193	-34.297684	-38.100014	-36.492741
J02459.1	420	-35.378818	-35.905193	-34.297684	-38.100014	-36.492741
J02459.1	421	-32.267323	-32.783402	-31.286280	-34.774395	-33.348541
J02459.1	422	-32.267323	-32.783405	-31.286280	-34.774437	-33.348553
J02459.1	423	-35.378818	-35.905193	-34.297684	-38.100014	-36.492741
J02459.1	424	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	425	-31.680887	-32.202599	-30.701960	-34.210094	-32.769711
J02459.1	426	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	427	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	428	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	429	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	430	-32.989220	-33.528252	-31.970474	-35.658195	-34.109104
J02459.1	431	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	432	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	433	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	434	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	435	-22.807034	-22.356281	-28.414961	-22.357433	-22.356857
J02459.1	436	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	437	-35.984955	-36.599316	-34.990841	-38.795334	-37.186981
J02459.1	438	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	439	-32.989220	-33.528252	-31.970474	-35.658195	-34.109104
J02459.1	440	-37.776714	-37.986343	-36.377151	-40.183262	-38.574101
J02459.1	441	-35.068661	-35.625977	-34.023212	-37.814915	-36.212929
J02459.1	442	-inf	-39.372818	-37.763466	-41.569935	-39.960594
J02459.1	443	-inf	-39.372818	-37.763466	-41.569935	-39.960594
J02459.1	444	-inf	-40.066021	-38.456619	-42.263199	-40.653805
J02459.1	445	-inf	-40.759197	-39.149776	-42.956402	-41.346981
J02459.1	446	-37.083565	-37.684765	-36.076191	-39.880909	-38.272442
J02459.1	447	-inf	-40.759197	-39.149776	-42.956402	-41.346981
J02459.1	448	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	449	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	450	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	451	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	452	-inf	-42.145519	-40.536087	-44.342735	-42.733307
J02459.1	453	-inf	-39.054188	-37.444973	-41.251137	-39.641949
J02459.1	454	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	455	-inf	-42.145519	-40.536087	-44.342735	-42.733307
J02459.1	456	-inf	-39.054188	-37.444973	-41.251137	-39.641949
J02459.1	457	-inf	-42.145519	-40.536087	-44.342735	-42.733307
J02459.1	458	-inf	-42.145519	-40.536087	-44.342735	-42.733307
J02459.1	459	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	460	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	461	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	462	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	463	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	464	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	465	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	466	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	467	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	468	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	469	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	470	-inf	-41.452362	-39.842934	-43.649578	-42.040150
J02459.1	471	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	472	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	473	-inf	-42.145519	-40.536087	-44.342739	-42.733307
J02459.1	474	-inf	-42.838680	-41.229244	-45.035900	-43.426468
J02459.1	475	-inf	-42.838680	-41.229244	-45.035900	-43.426468
J02459.1	476	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	477	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	478	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	479	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	480	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	481	-inf	-41.107754	-39.498344	-43.304943	-41.695538
J02459.1	482	-inf	-41.107754	-39.498344	-43.304943	-41.695538
J02459.1	483	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	484	-inf	-41.107754	-39.498344	-43.304943	-41.695538
J02459.1	485	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	486	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	487	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	488	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	489	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	490	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	491	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	492	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	493	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	494	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	495	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	496	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	497	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	498	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	499	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	500	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	501	-36.167274	-36.741348	-35.134399	-38.935471	-37.328827
J02459.1	502	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	503	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	504	-inf	-89.813888	-inf	-89.711800	-89.761544
J02459.1	505	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	506	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	507	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	508	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	509	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	510	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	511	-37.776714	-38.091930	-36.483139	-40.288345	-38.679638
J02459.1	512	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	513	-inf	-45.611305	-44.001869	-47.808525	-46.199089
J02459.1	514	-inf	-45.611305	-44.001869	-47.808525	-46.199089
J02459.1	515	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	516	-inf	-45.611305	-44.001869	-47.808525	-46.199089
J02459.1	517	-inf	-45.611305	-44.001869	-47.808525	-46.199089
J02459.1	518	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	519	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	520	-inf	-40.488007	-38.878597	-42.685196	-41.075790
J02459.1	521	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	522	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	523	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	524	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	525	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	526	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	527	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	528	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	529	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	530	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	531	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	532	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	533	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	534	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	535	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	536	-inf	-40.488007	-38.878597	-42.685196	-41.075790
J02459.1	537	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	538	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	539	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	540	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	541	-34.943501	-35.499802	-33.894676	-37.691662	-36.087051
J02459.1	542	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	543	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	544	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	545	-32.766079	-33.307823	-31.771248	-35.402470	-33.884869
J02459.1	546	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	547	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	548	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	549	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	550	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	551	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	552	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	553	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	554	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	555	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	556	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	557	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	558	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	559	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	560	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	561	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	562	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	563	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	564	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	565	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	566	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	567	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	568	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	569	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	570	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	571	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	572	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	573	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	574	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	575	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	576	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	577	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	578	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	579	-inf	-41.107754	-39.498344	-43.304943	-41.695538
J02459.1	580	-36.678101	-37.416794	-35.808624	-39.612434	-38.004421
J02459.1	581	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	582	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	583	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	584	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	585	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	586	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	587	-inf	-41.107754	-39.498344	-43.304943	-41.695538
J02459.1	588	-inf	-44.224991	-42.615555	-46.422215	-44.812778
J02459.1	589	-inf	-41.792282	-40.182858	-43.989487	-42.380066
J02459.1	590	-inf	-40.488007	-38.878597	-42.685196	-41.075790
J02459.1	591	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	592	-inf	-42.476826	-40.867393	-44.674038	-43.064610
J02459.1	593	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	594	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	595	-inf	-44.918148	-43.308712	-47.115372	-45.505936
J02459.1	596	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	597	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	598	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	599	-inf	-41.170818	-39.561394	-43.368023	-41.758602
J02459.1	600	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	601	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	602	-inf	-45.611305	-44.001869	-47.808533	-46.199093
J02459.1	603	-inf	-44.918148	-43.308712	-47.115376	-45.505936
J02459.1	604	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	605	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	606	-inf	-40.423244	-38.813862	-42.620400	-41.011024
J02459.1	607	-inf	-43.531837	-41.922401	-45.729061	-44.119625
J02459.1	608	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	609	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	610	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	611	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	612	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	613	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	614	-29.353830	-29.087038	-29.796766	-29.221653	-29.152082
J02459.1	615	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	616	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	617	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	618	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	619	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	620	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	621	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	622	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	623	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	624	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	625	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	626	-34.165794	-34.704498	-33.113689	-36.878822	-35.289974
J02459.1	627	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	628	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	629	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	630	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	631	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	632	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	633	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	634	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	635	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	636	-inf	-39.738728	-38.129402	-41.935814	-40.326504
J02459.1	637	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	638	-inf	-42.838680	-41.229244	-45.035904	-43.426468
J02459.1	639	-inf	-42.145523	-40.536087	-44.342743	-42.733307
J02459.1	640	-inf	-39.054192	-37.444973	-41.251141	-39.641949
J02459.1	641	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	642	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	643	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	644	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	645	-inf	-40.759201	-39.149776	-42.956406	-41.346985
J02459.1	646	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	647	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	648	-37.083565	-37.684769	-36.076191	-39.880917	-38.272446
J02459.1	649	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	650	-37.776714	-38.369568	-36.760567	-40.566250	-38.957302
J02459.1	651	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	652	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	653	-inf	-41.452366	-39.842934	-43.649578	-42.040150
J02459.1	654	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	655	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	656	-31.244379	-31.545019	-30.466659	-32.537014	-31.922745
J02459.1	657	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	658	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	659	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	660	-32.043373	-32.533581	-31.096582	-34.348965	-33.075916
J02459.1	661	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	662	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	663	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	664	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	665	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	666	-36.390419	-36.999569	-35.391838	-39.194664	-37.587143
J02459.1	667	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	668	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	669	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	670	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	671	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	672	-inf	-40.066029	-38.456619	-42.263214	-40.653809
J02459.1	673	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	674	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	675	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	676	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	677	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	678	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	679	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	680	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	681	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	682	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	683	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	684	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	685	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	686	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	687	-1.039912	-0.587787	-90.543097	-0.587787	-0.587787
J02459.1	688	-33.665840	-34.238155	-32.654694	-36.403397	-34.822697
J02459.1	689	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	690	-35.984955	-36.599316	-34.990841	-38.795338	-37.186981
J02459.1	691	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	692	-35.378818	-35.905193	-34.297684	-38.100018	-36.492741
J02459.1	693	-32.989220	-33.528255	-31.970474	-35.658211	-34.109108
J02459.1	694	-37.776714	-37.986347	-36.377151	-40.183273	-38.574104
J02459.1	695	-34.375515	-34.935207	-33.338944	-37.116173	-35.521355
J02459.1	696	-36.678101	-37.292953	-35.683998	-39.489574	-37.880680
J02459.1	697	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	698	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	699	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	700	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	701	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	702	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	703	-35.068661	-35.625977	-34.023212	-37.814919	-36.212933
J02459.1	704	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	705	-37.776714	-38.679626	-37.070309	-40.876701	-39.267399
J02459.1	706	-inf	-39.372845	-37.763466	-41.569992	-39.960621
J02459.1	707	-inf	-39.372845	-37.763466	-41.569992	-39.960621
