region	chr	midPos	Nsites
(38996,39495)(39000,39499)(39000,39500)	Mt	39250	501	0.070392
(39096,39595)(39100,39599)(39100,39600)	Mt	39350	501	0.068846
(39196,39695)(39200,39699)(39200,39700)	Mt	39450	501	0.066639
(39296,39795)(39300,39799)(39300,39800)	Mt	39550	501	0.067431
(39396,39895)(39400,39899)(39400,39900)	Mt	39650	501	0.069668
(39496,39995)(39500,39999)(39500,40000)	Mt	39750	501	0.079907
(39596,40095)(39600,40099)(39600,40100)	Mt	39850	501	0.081285
(39696,40195)(39700,40199)(39700,40200)	Mt	39950	501	0.082659
(39796,40295)(39800,40299)(39800,40300)	Mt	40050	501	0.079291
(39896,40395)(39900,40399)(39900,40400)	Mt	40150	501	0.075679
(39996,40495)(40000,40499)(40000,40500)	Mt	40250	501	0.069172
(40096,40595)(40100,40599)(40100,40600)	Mt	40350	501	0.068279
(40196,40695)(40200,40699)(40200,40700)	Mt	40450	501	0.067407
(40296,40795)(40300,40799)(40300,40800)	Mt	40550	501	0.066992
(40396,40895)(40400,40899)(40400,40900)	Mt	40650	501	0.069621
(40496,40995)(40500,40999)(40500,41000)	Mt	40750	501	0.069090
(40596,41095)(40600,41099)(40600,41100)	Mt	40850	501	0.070780
(40696,41195)(40700,41199)(40700,41200)	Mt	40950	501	0.069878
(40796,41295)(40800,41299)(40800,41300)	Mt	41050	501	0.070161
(40896,41395)(40900,41399)(40900,41400)	Mt	41150	501	0.066720
(40996,41495)(41000,41499)(41000,41500)	Mt	41250	501	0.064970
(41096,41595)(41100,41599)(41100,41600)	Mt	41350	501	0.067965
(41196,41695)(41200,41699)(41200,41700)	Mt	41450	501	0.065858
(41296,41795)(41300,41799)(41300,41800)	Mt	41550	501	0.068410
(41396,41895)(41400,41899)(41400,41900)	Mt	41650	501	0.075169
(41496,41995)(41500,41999)(41500,42000)	Mt	41750	501	0.072577
(41596,42095)(41600,42099)(41600,42100)	Mt	41850	501	0.067848
(41696,42195)(41700,42199)(41700,42200)	Mt	41950	501	0.071338
(41796,42295)(41800,42299)(41800,42300)	Mt	42050	501	0.066858
(41896,42395)(41900,42399)(41900,42400)	Mt	42150	501	0.066070
(41996,42495)(42000,42499)(42000,42500)	Mt	42250	501	0.068472
(42096,42595)(42100,42599)(42100,42600)	Mt	42350	501	0.066455
(42196,42695)(42200,42699)(42200,42700)	Mt	42450	501	0.062743
(42296,42795)(42300,42799)(42300,42800)	Mt	42550	501	0.064664
(42396,42895)(42400,42899)(42400,42900)	Mt	42650	501	0.054919
(42496,42995)(42500,42999)(42500,43000)	Mt	42750	501	0.059467
(42596,43095)(42600,43099)(42600,43100)	Mt	42850	501	0.061676
(42696,43195)(42700,43199)(42700,43200)	Mt	42950	501	0.063428
(42796,43295)(42800,43299)(42800,43300)	Mt	43050	501	0.064750
(42896,43395)(42900,43399)(42900,43400)	Mt	43150	501	0.091573
(42996,43495)(43000,43499)(43000,43500)	Mt	43250	501	0.077314
(43096,43595)(43100,43599)(43100,43600)	Mt	43350	501	0.114342
(43196,43695)(43200,43699)(43200,43700)	Mt	43450	501	0.122423
(43296,43795)(43300,43799)(43300,43800)	Mt	43550	501	0.125593
(43396,43895)(43400,43899)(43400,43900)	Mt	43650	501	0.129015
(43496,43995)(43500,43999)(43500,44000)	Mt	43750	501	0.129561
(43596,44095)(43600,44099)(43600,44100)	Mt	43850	501	0.130020
(43696,44195)(43700,44199)(43700,44200)	Mt	43950	501	0.128418
(43796,44295)(43800,44299)(43800,44300)	Mt	44050	501	0.125239
(43896,44395)(43900,44399)(43900,44400)	Mt	44150	501	0.120255
(43996,44495)(44000,44499)(44000,44500)	Mt	44250	501	0.117807
(44096,44595)(44100,44599)(44100,44600)	Mt	44350	501	0.123532
(44196,44695)(44200,44699)(44200,44700)	Mt	44450	501	0.119457
(44296,44795)(44300,44799)(44300,44800)	Mt	44550	501	0.118893
(44396,44895)(44400,44899)(44400,44900)	Mt	44650	501	0.119437
(44496,44995)(44500,44999)(44500,45000)	Mt	44750	501	0.116971
(44596,45095)(44600,45099)(44600,45100)	Mt	44850	501	0.107068
(44696,45195)(44700,45199)(44700,45200)	Mt	44950	501	0.110611
(44796,45295)(44800,45299)(44800,45300)	Mt	45050	501	0.112208
(44896,45395)(44900,45399)(44900,45400)	Mt	45150	501	0.111539
(44996,45495)(45000,45499)(45000,45500)	Mt	45250	501	0.118564
(45096,45595)(45100,45599)(45100,45600)	Mt	45350	501	0.120277
(45196,45695)(45200,45699)(45200,45700)	Mt	45450	501	0.118963
(45296,45795)(45300,45799)(45300,45800)	Mt	45550	501	0.117864
(45396,45895)(45400,45899)(45400,45900)	Mt	45650	501	0.117203
(45496,45995)(45500,45999)(45500,46000)	Mt	45750	501	0.106595
(45596,46095)(45600,46099)(45600,46100)	Mt	45850	501	0.105597
(45696,46195)(45700,46199)(45700,46200)	Mt	45950	501	0.103265
(45796,46295)(45800,46299)(45800,46300)	Mt	46050	501	0.104378
(45896,46395)(45900,46399)(45900,46400)	Mt	46150	501	0.111944
(45996,46495)(46000,46499)(46000,46500)	Mt	46250	501	0.117243
(46096,46595)(46100,46599)(46100,46600)	Mt	46350	501	0.123812
(46196,46695)(46200,46699)(46200,46700)	Mt	46450	501	0.123856
(46296,46795)(46300,46799)(46300,46800)	Mt	46550	501	0.124620
(46396,46895)(46400,46899)(46400,46900)	Mt	46650	501	0.120241
(46496,46995)(46500,46999)(46500,47000)	Mt	46750	501	0.117547
(46596,47095)(46600,47099)(46600,47100)	Mt	46850	501	0.106258
(46696,47195)(46700,47199)(46700,47200)	Mt	46950	501	0.107356
(46796,47295)(46800,47299)(46800,47300)	Mt	47050	501	0.107934
(46896,47395)(46900,47399)(46900,47400)	Mt	47150	501	0.117301
(46996,47495)(47000,47499)(47000,47500)	Mt	47250	501	0.116657
(47096,47595)(47100,47599)(47100,47600)	Mt	47350	501	0.121289
(47196,47695)(47200,47699)(47200,47700)	Mt	47450	501	0.126515
(47296,47795)(47300,47799)(47300,47800)	Mt	47550	501	0.126816
(47396,47895)(47400,47899)(47400,47900)	Mt	47650	501	0.122187
(47496,47995)(47500,47999)(47500,48000)	Mt	47750	501	0.121638
(47596,48095)(47600,48099)(47600,48100)	Mt	47850	501	0.117163
(47696,48195)(47700,48199)(47700,48200)	Mt	47950	501	0.109704
(47796,48295)(47800,48299)(47800,48300)	Mt	48050	501	0.111699
(47896,48395)(47900,48399)(47900,48400)	Mt	48150	501	0.116878
(47996,48495)(48000,48499)(48000,48500)	Mt	48250	501	0.127469
(48096,48595)(48100,48599)(48100,48600)	Mt	48350	501	0.127830
(48196,48695)(48200,48699)(48200,48700)	Mt	48450	501	0.127817
(48296,48795)(48300,48799)(48300,48800)	Mt	48550	501	0.127078
(48396,48895)(48400,48899)(48400,48900)	Mt	48650	501	0.126266
(48496,48995)(48500,48999)(48500,49000)	Mt	48750	501	0.118671
(48596,49095)(48600,49099)(48600,49100)	Mt	48850	501	0.120602
(48696,49195)(48700,49199)(48700,49200)	Mt	48950	501	0.120188
(48796,49295)(48800,49299)(48800,49300)	Mt	49050	501	0.125684
(48896,49395)(48900,49399)(48900,49400)	Mt	49150	501	0.123336
(48996,49495)(49000,49499)(49000,49500)	Mt	49250	501	0.118857
(49096,49595)(49100,49599)(49100,49600)	Mt	49350	501	0.117509
(49196,49695)(49200,49699)(49200,49700)	Mt	49450	501	0.116815
(49296,49795)(49300,49799)(49300,49800)	Mt	49550	501	0.108930
(49396,49895)(49400,49899)(49400,49900)	Mt	49650	501	0.111837
(49496,49995)(49500,49999)(49500,50000)	Mt	49750	501	0.115400
(49596,50095)(49600,50099)(49600,50100)	Mt	49850	501	0.123471
(49696,50195)(49700,50199)(49700,50200)	Mt	49950	501	0.126205
(49796,50295)(49800,50299)(49800,50300)	Mt	50050	501	0.129580
(49896,50395)(49900,50399)(49900,50400)	Mt	50150	501	0.128972
(49996,50495)(50000,50499)(50000,50500)	Mt	50250	501	0.128116
(50096,50595)(50100,50599)(50100,50600)	Mt	50350	501	0.122549
(50196,50695)(50200,50699)(50200,50700)	Mt	50450	501	0.121476
(50296,50795)(50300,50799)(50300,50800)	Mt	50550	501	0.120364
(50396,50895)(50400,50899)(50400,50900)	Mt	50650	501	0.126177
(50496,50995)(50500,50999)(50500,51000)	Mt	50750	501	0.130567
(50596,51095)(50600,51099)(50600,51100)	Mt	50850	501	0.130485
(50696,51195)(50700,51199)(50700,51200)	Mt	50950	501	0.131916
(50796,51295)(50800,51299)(50800,51300)	Mt	51050	501	0.130306
(50896,51395)(50900,51399)(50900,51400)	Mt	51150	501	0.124480
(50996,51495)(51000,51499)(51000,51500)	Mt	51250	501	0.118060
(51096,51595)(51100,51599)(51100,51600)	Mt	51350	501	0.118065
(51196,51695)(51200,51699)(51200,51700)	Mt	51450	501	0.110806
(51296,51795)(51300,51799)(51300,51800)	Mt	51550	501	0.109432
(51396,51895)(51400,51899)(51400,51900)	Mt	51650	501	0.122588
(51496,51995)(51500,51999)(51500,52000)	Mt	51750	501	0.122665
(51596,52095)(51600,52099)(51600,52100)	Mt	51850	501	0.122898
(51696,52195)(51700,52199)(51700,52200)	Mt	51950	501	0.125904
(51796,52295)(51800,52299)(51800,52300)	Mt	52050	501	0.126485
(51896,52395)(51900,52399)(51900,52400)	Mt	52150	501	0.117584
(51996,52495)(52000,52499)(52000,52500)	Mt	52250	501	0.117800
(52096,52595)(52100,52599)(52100,52600)	Mt	52350	501	0.117277
(52196,52695)(52200,52699)(52200,52700)	Mt	52450	501	0.112279
(52296,52795)(52300,52799)(52300,52800)	Mt	52550	501	0.107424
(52396,52895)(52400,52899)(52400,52900)	Mt	52650	501	0.110351
(52496,52995)(52500,52999)(52500,53000)	Mt	52750	501	0.111730
(52596,53095)(52600,53099)(52600,53100)	Mt	52850	501	0.119199
(52696,53195)(52700,53199)(52700,53200)	Mt	52950	501	0.120159
(52796,53295)(52800,53299)(52800,53300)	Mt	53050	501	0.122556
(52896,53395)(52900,53399)(52900,53400)	Mt	53150	501	0.122582
(52996,53495)(53000,53499)(53000,53500)	Mt	53250	501	0.120602
(53096,53595)(53100,53599)(53100,53600)	Mt	53350	501	0.121418
(53196,53695)(53200,53699)(53200,53700)	Mt	53450	501	0.120429
(53296,53795)(53300,53799)(53300,53800)	Mt	53550	501	0.116275
(53396,53895)(53400,53899)(53400,53900)	Mt	53650	501	0.125293
(53496,53995)(53500,53999)(53500,54000)	Mt	53750	501	0.126213
(53596,54095)(53600,54099)(53600,54100)	Mt	53850	501	0.120656
(53696,54195)(53700,54199)(53700,54200)	Mt	53950	501	0.121366
(53796,54295)(53800,54299)(53800,54300)	Mt	54050	501	0.121989
(53896,54395)(53900,54399)(53900,54400)	Mt	54150	501	0.112325
(53996,54495)(54000,54499)(54000,54500)	Mt	54250	501	0.109400
(54096,54595)(54100,54599)(54100,54600)	Mt	54350	501	0.115238
(54196,54695)(54200,54699)(54200,54700)	Mt	54450	501	0.117968
(54296,54795)(54300,54799)(54300,54800)	Mt	54550	501	0.119366
(54396,54895)(54400,54899)(54400,54900)	Mt	54650	501	0.118819
(54496,54995)(54500,54999)(54500,55000)	Mt	54750	501	0.117243
(54596,55095)(54600,55099)(54600,55100)	Mt	54850	501	0.116055
(54696,55195)(54700,55199)(54700,55200)	Mt	54950	501	0.113746
(54796,55295)(54800,55299)(54800,55300)	Mt	55050	501	0.115277
(54896,55395)(54900,55399)(54900,55400)	Mt	55150	501	0.112385
(54996,55495)(55000,55499)(55000,55500)	Mt	55250	501	0.116224
(55096,55595)(55100,55599)(55100,55600)	Mt	55350	501	0.114477
(55196,55695)(55200,55699)(55200,55700)	Mt	55450	501	0.119600
(55296,55795)(55300,55799)(55300,55800)	Mt	55550	501	0.120284
(55396,55895)(55400,55899)(55400,55900)	Mt	55650	501	0.122331
(55496,55995)(55500,55999)(55500,56000)	Mt	55750	501	0.122548
(55596,56095)(55600,56099)(55600,56100)	Mt	55850	501	0.124005
(55696,56195)(55700,56199)(55700,56200)	Mt	55950	501	0.122108
(55796,56295)(55800,56299)(55800,56300)	Mt	56050	501	0.119550
(55896,56395)(55900,56399)(55900,56400)	Mt	56150	501	0.118899
(55996,56495)(56000,56499)(56000,56500)	Mt	56250	501	0.121059
(56096,56595)(56100,56599)(56100,56600)	Mt	56350	501	0.121385
(56196,56695)(56200,56699)(56200,56700)	Mt	56450	501	0.118885
(56296,56795)(56300,56799)(56300,56800)	Mt	56550	501	0.116408
(56396,56895)(56400,56899)(56400,56900)	Mt	56650	501	0.115806
(56496,56995)(56500,56999)(56500,57000)	Mt	56750	501	0.111635
(56596,57095)(56600,57099)(56600,57100)	Mt	56850	501	0.108461
(56696,57195)(56700,57199)(56700,57200)	Mt	56950	501	0.107333
(56796,57295)(56800,57299)(56800,57300)	Mt	57050	501	0.107909
(56896,57395)(56900,57399)(56900,57400)	Mt	57150	501	0.107193
(56996,57495)(57000,57499)(57000,57500)	Mt	57250	501	0.105147
(57096,57595)(57100,57599)(57100,57600)	Mt	57350	501	0.101029
(57196,57695)(57200,57699)(57200,57700)	Mt	57450	501	0.105128
(57296,57795)(57300,57799)(57300,57800)	Mt	57550	501	0.112696
(57396,57895)(57400,57899)(57400,57900)	Mt	57650	501	0.113781
(57496,57995)(57500,57999)(57500,58000)	Mt	57750	501	0.112148
(57596,58095)(57600,58099)(57600,58100)	Mt	57850	501	0.111780
(57696,58195)(57700,58199)(57700,58200)	Mt	57950	501	0.110358
(57796,58295)(57800,58299)(57800,58300)	Mt	58050	501	0.110632
(57896,58395)(57900,58399)(57900,58400)	Mt	58150	501	0.111413
(57996,58495)(58000,58499)(58000,58500)	Mt	58250	501	0.119031
(58096,58595)(58100,58599)(58100,58600)	Mt	58350	501	0.121417
(58196,58695)(58200,58699)(58200,58700)	Mt	58450	501	0.119770
(58296,58795)(58300,58799)(58300,58800)	Mt	58550	501	0.116687
(58396,58895)(58400,58899)(58400,58900)	Mt	58650	501	0.098876
(58496,58995)(58500,58999)(58500,59000)	Mt	58750	501	0.081836
(58596,59095)(58600,59099)(58600,59100)	Mt	58850	501	0.060827
(58696,59195)(58700,59199)(58700,59200)	Mt	58950	501	0.063552
(58796,59295)(58800,59299)(58800,59300)	Mt	59050	501	0.063133
(58896,59395)(58900,59399)(58900,59400)	Mt	59150	501	0.065816
(58996,59495)(59000,59499)(59000,59500)	Mt	59250	501	0.066459
(59096,59595)(59100,59599)(59100,59600)	Mt	59350	501	0.074958
(59196,59695)(59200,59699)(59200,59700)	Mt	59450	501	0.075706
(59296,59795)(59300,59799)(59300,59800)	Mt	59550	501	0.077840
(59396,59895)(59400,59899)(59400,59900)	Mt	59650	501	0.076200
(59496,59995)(59500,59999)(59500,60000)	Mt	59750	501	0.075381
(59596,60095)(59600,60099)(59600,60100)	Mt	59850	501	0.078342
(59696,60195)(59700,60199)(59700,60200)	Mt	59950	501	0.078369
(59796,60295)(59800,60299)(59800,60300)	Mt	60050	501	0.074164
(59896,60395)(59900,60399)(59900,60400)	Mt	60150	501	0.077347
(59996,60495)(60000,60499)(60000,60500)	Mt	60250	501	0.076851
(60096,60595)(60100,60599)(60100,60600)	Mt	60350	501	0.070369
(60196,60695)(60200,60699)(60200,60700)	Mt	60450	501	0.066708
(60296,60795)(60300,60799)(60300,60800)	Mt	60550	501	0.068917
(60396,60895)(60400,60899)(60400,60900)	Mt	60650	501	0.062926
(60496,60995)(60500,60999)(60500,61000)	Mt	60750	501	0.065597
(60596,61095)(60600,61099)(60600,61100)	Mt	60850	501	0.068149
(60696,61195)(60700,61199)(60700,61200)	Mt	60950	501	0.077691
(60796,61295)(60800,61299)(60800,61300)	Mt	61050	501	0.078878
(60896,61395)(60900,61399)(60900,61400)	Mt	61150	501	0.079880
(60996,61495)(61000,61499)(61000,61500)	Mt	61250	501	0.074592
(61096,61595)(61100,61599)(61100,61600)	Mt	61350	501	0.072564
(61196,61695)(61200,61699)(61200,61700)	Mt	61450	501	0.068005
(61296,61795)(61300,61799)(61300,61800)	Mt	61550	501	0.071616
(61396,61895)(61400,61899)(61400,61900)	Mt	61650	501	0.072303
(61496,61995)(61500,61999)(61500,62000)	Mt	61750	501	0.079308
(61596,62095)(61600,62099)(61600,62100)	Mt	61850	501	0.081155
(61696,62195)(61700,62199)(61700,62200)	Mt	61950	501	0.079065
(61796,62295)(61800,62299)(61800,62300)	Mt	62050	501	0.081049
(61896,62395)(61900,62399)(61900,62400)	Mt	62150	501	0.083349
(61996,62495)(62000,62499)(62000,62500)	Mt	62250	501	0.079850
(62096,62595)(62100,62599)(62100,62600)	Mt	62350	501	0.075253
(62196,62695)(62200,62699)(62200,62700)	Mt	62450	501	0.082531
(62296,62795)(62300,62799)(62300,62800)	Mt	62550	501	0.078730
(62396,62895)(62400,62899)(62400,62900)	Mt	62650	501	0.082149
(62496,62995)(62500,62999)(62500,63000)	Mt	62750	501	0.078885
(62596,63095)(62600,63099)(62600,63100)	Mt	62850	501	0.089094
(62696,63195)(62700,63199)(62700,63200)	Mt	62950	501	0.081794
(62796,63295)(62800,63299)(62800,63300)	Mt	63050	501	0.072036
(62896,63395)(62900,63399)(62900,63400)	Mt	63150	501	0.064232
(62996,63495)(63000,63499)(63000,63500)	Mt	63250	501	0.065375
(63096,63595)(63100,63599)(63100,63600)	Mt	63350	501	0.055380
(63196,63695)(63200,63699)(63200,63700)	Mt	63450	501	0.051229
(63296,63795)(63300,63799)(63300,63800)	Mt	63550	501	0.062253
(63396,63895)(63400,63899)(63400,63900)	Mt	63650	501	0.059386
(63496,63995)(63500,63999)(63500,64000)	Mt	63750	501	0.059156
(63596,64095)(63600,64099)(63600,64100)	Mt	63850	501	0.058914
(63696,64195)(63700,64199)(63700,64200)	Mt	63950	501	0.062297
(63796,64295)(63800,64299)(63800,64300)	Mt	64050	501	0.058899
(63896,64395)(63900,64399)(63900,64400)	Mt	64150	501	0.063469
(63996,64495)(64000,64499)(64000,64500)	Mt	64250	501	0.064416
(64096,64595)(64100,64599)(64100,64600)	Mt	64350	501	0.068743
(64196,64695)(64200,64699)(64200,64700)	Mt	64450	501	0.074319
(64296,64795)(64300,64799)(64300,64800)	Mt	64550	501	0.109455
(64396,64895)(64400,64899)(64400,64900)	Mt	64650	501	0.116512
(64496,64995)(64500,64999)(64500,65000)	Mt	64750	501	0.116020
(64596,65095)(64600,65099)(64600,65100)	Mt	64850	501	0.118046
(64696,65195)(64700,65199)(64700,65200)	Mt	64950	501	0.119777
(64796,65295)(64800,65299)(64800,65300)	Mt	65050	501	0.119631
(64896,65395)(64900,65399)(64900,65400)	Mt	65150	501	0.120360
(64996,65495)(65000,65499)(65000,65500)	Mt	65250	501	0.117946
(65096,65595)(65100,65599)(65100,65600)	Mt	65350	501	0.115382
(65196,65695)(65200,65699)(65200,65700)	Mt	65450	501	0.108487
(65296,65795)(65300,65799)(65300,65800)	Mt	65550	501	0.114083
(65396,65895)(65400,65899)(65400,65900)	Mt	65650	501	0.110756
(65496,65995)(65500,65999)(65500,66000)	Mt	65750	501	0.111005
(65596,66095)(65600,66099)(65600,66100)	Mt	65850	501	0.113393
(65696,66195)(65700,66199)(65700,66200)	Mt	65950	501	0.112270
(65796,66295)(65800,66299)(65800,66300)	Mt	66050	501	0.106486
(65896,66395)(65900,66399)(65900,66400)	Mt	66150	501	0.107730
(65996,66495)(66000,66499)(66000,66500)	Mt	66250	501	0.107201
(66096,66595)(66100,66599)(66100,66600)	Mt	66350	501	0.104382
(66196,66695)(66200,66699)(66200,66700)	Mt	66450	501	0.105087
(66296,66795)(66300,66799)(66300,66800)	Mt	66550	501	0.105172
(66396,66895)(66400,66899)(66400,66900)	Mt	66650	501	0.103378
(66496,66995)(66500,66999)(66500,67000)	Mt	66750	501	0.106748
(66596,67095)(66600,67099)(66600,67100)	Mt	66850	501	0.105787
(66696,67195)(66700,67199)(66700,67200)	Mt	66950	501	0.106768
(66796,67295)(66800,67299)(66800,67300)	Mt	67050	501	0.112178
(66896,67395)(66900,67399)(66900,67400)	Mt	67150	501	0.114645
(66996,67495)(67000,67499)(67000,67500)	Mt	67250	501	0.112365
(67096,67595)(67100,67599)(67100,67600)	Mt	67350	501	0.113731
(67196,67695)(67200,67699)(67200,67700)	Mt	67450	501	0.114336
(67296,67795)(67300,67799)(67300,67800)	Mt	67550	501	0.107233
(67396,67895)(67400,67899)(67400,67900)	Mt	67650	501	0.103714
(67496,67995)(67500,67999)(67500,68000)	Mt	67750	501	0.103674
(67596,68095)(67600,68099)(67600,68100)	Mt	67850	501	0.103750
(67696,68195)(67700,68199)(67700,68200)	Mt	67950	501	0.102998
(67796,68295)(67800,68299)(67800,68300)	Mt	68050	501	0.104157
(67896,68395)(67900,68399)(67900,68400)	Mt	68150	501	0.106422
(67996,68495)(68000,68499)(68000,68500)	Mt	68250	501	0.114833
(68096,68595)(68100,68599)(68100,68600)	Mt	68350	501	0.114571
(68196,68695)(68200,68699)(68200,68700)	Mt	68450	501	0.114360
(68296,68795)(68300,68799)(68300,68800)	Mt	68550	501	0.113600
(68396,68895)(68400,68899)(68400,68900)	Mt	68650	501	0.114677
(68496,68995)(68500,68999)(68500,69000)	Mt	68750	501	0.115180
(68596,69095)(68600,69099)(68600,69100)	Mt	68850	501	0.116646
(68696,69195)(68700,69199)(68700,69200)	Mt	68950	501	0.116869
(68796,69295)(68800,69299)(68800,69300)	Mt	69050	501	0.119114
(68896,69395)(68900,69399)(68900,69400)	Mt	69150	501	0.125557
(68996,69495)(69000,69499)(69000,69500)	Mt	69250	501	0.120697
(69096,69595)(69100,69599)(69100,69600)	Mt	69350	501	0.120179
(69196,69695)(69200,69699)(69200,69700)	Mt	69450	501	0.119782
(69296,69795)(69300,69799)(69300,69800)	Mt	69550	501	0.123804
(69396,69895)(69400,69899)(69400,69900)	Mt	69650	501	0.117750
(69496,69995)(69500,69999)(69500,70000)	Mt	69750	501	0.117701
(69596,70095)(69600,70099)(69600,70100)	Mt	69850	501	0.117866
(69696,70195)(69700,70199)(69700,70200)	Mt	69950	501	0.117075
(69796,70295)(69800,70299)(69800,70300)	Mt	70050	501	0.109891
(69896,70395)(69900,70399)(69900,70400)	Mt	70150	501	0.109348
(69996,70495)(70000,70499)(70000,70500)	Mt	70250	501	0.109429
(70096,70595)(70100,70599)(70100,70600)	Mt	70350	501	0.105367
(70196,70695)(70200,70699)(70200,70700)	Mt	70450	501	0.116894
(70296,70795)(70300,70799)(70300,70800)	Mt	70550	501	0.124440
(70396,70895)(70400,70899)(70400,70900)	Mt	70650	501	0.123349
(70496,70995)(70500,70999)(70500,71000)	Mt	70750	501	0.126731
(70596,71095)(70600,71099)(70600,71100)	Mt	70850	501	0.127766
(70696,71195)(70700,71199)(70700,71200)	Mt	70950	501	0.128830
(70796,71295)(70800,71299)(70800,71300)	Mt	71050	501	0.127441
(70896,71395)(70900,71399)(70900,71400)	Mt	71150	501	0.127779
(70996,71495)(71000,71499)(71000,71500)	Mt	71250	501	0.127442
(71096,71595)(71100,71599)(71100,71600)	Mt	71350	501	0.130832
(71196,71695)(71200,71699)(71200,71700)	Mt	71450	501	0.126502
(71296,71795)(71300,71799)(71300,71800)	Mt	71550	501	0.121895
(71396,71895)(71400,71899)(71400,71900)	Mt	71650	501	0.120842
(71496,71995)(71500,71999)(71500,72000)	Mt	71750	501	0.120291
(71596,72095)(71600,72099)(71600,72100)	Mt	71850	501	0.111727
(71696,72195)(71700,72199)(71700,72200)	Mt	71950	501	0.110699
(71796,72295)(71800,72299)(71800,72300)	Mt	72050	501	0.110211
(71896,72395)(71900,72399)(71900,72400)	Mt	72150	501	0.112224
(71996,72495)(72000,72499)(72000,72500)	Mt	72250	501	0.104262
(72096,72595)(72100,72599)(72100,72600)	Mt	72350	501	0.109332
(72196,72695)(72200,72699)(72200,72700)	Mt	72450	501	0.108449
(72296,72795)(72300,72799)(72300,72800)	Mt	72550	501	0.109605
(72396,72895)(72400,72899)(72400,72900)	Mt	72650	501	0.109372
(72496,72995)(72500,72999)(72500,73000)	Mt	72750	501	0.116530
(72596,73095)(72600,73099)(72600,73100)	Mt	72850	501	0.113094
(72696,73195)(72700,73199)(72700,73200)	Mt	72950	501	0.124215
(72796,73295)(72800,73299)(72800,73300)	Mt	73050	501	0.124601
(72896,73395)(72900,73399)(72900,73400)	Mt	73150	501	0.123755
(72996,73495)(73000,73499)(73000,73500)	Mt	73250	501	0.125744
(73096,73595)(73100,73599)(73100,73600)	Mt	73350	501	0.133361
(73196,73695)(73200,73699)(73200,73700)	Mt	73450	501	0.128012
(73296,73795)(73300,73799)(73300,73800)	Mt	73550	501	0.128534
(73396,73895)(73400,73899)(73400,73900)	Mt	73650	501	0.128515
(73496,73995)(73500,73999)(73500,74000)	Mt	73750	501	0.124180
(73596,74095)(73600,74099)(73600,74100)	Mt	73850	501	0.117585
(73696,74195)(73700,74199)(73700,74200)	Mt	73950	501	0.118362
(73796,74295)(73800,74299)(73800,74300)	Mt	74050	501	0.115024
